gx,gy,gz,avgx,avgy,avgz,minx,maxx,miny,maxy,minz,maxz,,,,,,,,,,
0.0047,0.976195,0.194775,0.006409,0.97976,1.17263,0.002258,0.012147,0.962034,0.987914,0.18391,0.197217,,,,,,,,,,
0.007386,0.96826,0.191357,0.006425,0.979613,1.172425,0.002258,0.012147,0.962034,0.987914,0.18391,0.197217,,,,,,,,,,
0.002747,0.970091,0.190136,0.006352,0.979517,1.172336,0.002258,0.012147,0.962034,0.987914,0.18391,0.197217,,,,,,,,,,
0.006409,0.977782,0.195019,0.006326,0.979648,1.172579,0.002258,0.012147,0.963743,0.987914,0.187084,0.197217,,,,,,,,,,
0.007386,0.966917,0.191967,0.006341,0.97967,1.172609,0.002258,0.012147,0.963743,0.987914,0.187084,0.197217,,,,,,,,,,
0.007752,0.966184,0.192822,0.006324,0.979552,1.172449,0.002258,0.012147,0.963743,0.987914,0.187084,0.197217,,,,,,,,,,
0.006165,0.981566,0.197827,0.006309,0.979561,1.172498,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006531,0.969358,0.189037,0.00635,0.979519,1.172434,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006043,0.981078,0.191601,0.006347,0.979658,1.172606,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.007386,0.967894,0.192944,0.00635,0.979614,1.172585,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.004578,0.97473,0.196606,0.006327,0.979563,1.172532,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.004456,0.981566,0.191235,0.006303,0.979631,1.172567,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006531,0.964597,0.189526,0.006327,0.979574,1.172489,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.007508,0.974608,0.1927,0.006321,0.979618,1.172541,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.004334,0.972288,0.193066,0.006305,0.979537,1.17243,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006287,0.9718,0.191601,0.006314,0.97949,1.172362,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.00702,0.980101,0.191967,0.006307,0.979561,1.172424,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,This is Motion 1 (sitting still)
0.006287,0.969847,0.195752,0.006299,0.97949,1.17239,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,Length 100
0.007508,0.969847,0.191967,0.006293,0.979471,1.172349,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.009217,0.971922,0.19392,0.006342,0.979529,1.172418,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006043,0.971922,0.193066,0.006336,0.979528,1.172409,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.00702,0.976073,0.195752,0.006305,0.979595,1.17251,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.003357,0.98059,0.192089,0.006263,0.979668,1.172572,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.005799,0.96826,0.191723,0.006288,0.979628,1.172509,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.007386,0.973387,0.191845,0.006336,0.979655,1.172518,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.004944,0.98181,0.195385,0.006359,0.979758,1.172644,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.003235,0.968748,0.191113,0.006321,0.979635,1.172493,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.007386,0.970823,0.195385,0.006322,0.97962,1.172495,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.011292,0.974486,0.193676,0.00637,0.979664,1.172531,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.006043,0.973753,0.191601,0.006346,0.979675,1.17254,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.003357,0.979613,0.194409,0.006315,0.979734,1.172619,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.010804,0.975951,0.192578,0.006381,0.979833,1.172695,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.00531,0.974974,0.191723,0.006382,0.979904,1.172746,0.002258,0.012147,0.963743,0.987914,0.187084,0.197827,,,,,,,,,,
0.007874,0.970945,0.198926,0.006414,0.979984,1.172945,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.007874,0.9718,0.192333,0.006431,0.979927,1.172887,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.007142,0.969114,0.193798,0.00642,0.979897,1.172862,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.005066,0.969236,0.198437,0.006419,0.979862,1.172856,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.006409,0.970335,0.196484,0.006387,0.9798,1.172796,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.006287,0.971678,0.192944,0.006413,0.979811,1.172802,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.004944,0.976073,0.194775,0.00637,0.979761,1.172764,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.005921,0.973143,0.194287,0.006325,0.97975,1.172779,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.004334,0.978392,0.189892,0.006336,0.979777,1.172769,0.002258,0.012147,0.963743,0.987914,0.188549,0.198926,,,,,,,,,,
0.007264,0.967161,0.187572,0.006353,0.97974,1.172722,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.006287,0.973875,0.195019,0.006348,0.979811,1.172824,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.004212,0.974242,0.19331,0.006314,0.97975,1.172742,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.006897,0.971556,0.190502,0.006321,0.979783,1.172716,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.010071,0.977538,0.193432,0.006335,0.979905,1.172845,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.003723,0.970335,0.19624,0.006347,0.979865,1.17283,0.002258,0.012147,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.003845,0.975951,0.188915,0.006264,0.979827,1.172777,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.007996,0.976683,0.192944,0.006319,0.979873,1.172834,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.007386,0.974852,0.193066,0.006332,0.979935,1.172907,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.005677,0.971312,0.195019,0.006321,0.979911,1.17288,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.010316,0.973875,0.193066,0.006343,0.97998,1.17299,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.003479,0.965696,0.191723,0.006278,0.979855,1.172855,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.007996,0.9718,0.190624,0.00632,0.979901,1.172835,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.00531,0.974974,0.191113,0.006305,0.979878,1.17279,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.004822,0.969603,0.195019,0.006299,0.979833,1.172797,0.002258,0.011292,0.963743,0.987914,0.187572,0.198926,,,,,,,,,,
0.005432,0.969114,0.185863,0.006287,0.979811,1.172724,0.002258,0.011292,0.963743,0.987914,0.185863,0.198926,,,,,,,,,,
0.007386,0.982299,0.197217,0.006299,0.979895,1.172829,0.002258,0.011292,0.963743,0.987914,0.185863,0.198926,,,,,,,,,,
0.006409,0.989623,0.194897,0.006318,0.980059,1.172993,0.002258,0.011292,0.963743,0.989623,0.185863,0.198926,,,,,,,,,,
0.003235,0.9812,0.191235,0.006257,0.980059,1.172943,0.002258,0.011292,0.963743,0.989623,0.185863,0.198926,,,,,,,,,,
0.008606,0.962522,0.190869,0.006294,0.979976,1.172825,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006287,0.967527,0.193066,0.006283,0.979902,1.172761,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004578,0.974242,0.19331,0.00627,0.979878,1.172707,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006287,0.976195,0.194775,0.00628,0.97988,1.172751,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.003479,0.97412,0.193066,0.006241,0.979856,1.172735,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.002747,0.974364,0.192822,0.00622,0.979941,1.17283,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006165,0.974974,0.194897,0.006192,0.979899,1.172818,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.007508,0.968016,0.196606,0.006204,0.979857,1.172817,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.00824,0.969725,0.195508,0.006239,0.979888,1.172856,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006653,0.970457,0.191601,0.006222,0.979845,1.172829,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.007752,0.96887,0.193432,0.006216,0.979817,1.172823,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004334,0.979247,0.194531,0.006216,0.979858,1.172877,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006043,0.98059,0.19392,0.006206,0.979968,1.172993,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006165,0.965086,0.19038,0.006186,0.979803,1.17279,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.007264,0.982177,0.193676,0.006193,0.979904,1.172917,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.008851,0.966673,0.191723,0.006184,0.979844,1.172847,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.005188,0.975584,0.195263,0.006188,0.979852,1.172854,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004944,0.972288,0.194043,0.006177,0.979685,1.172686,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.008729,0.973875,0.195019,0.006241,0.979756,1.172789,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006043,0.965574,0.193066,0.006241,0.979705,1.172745,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.0047,0.969969,0.191235,0.006241,0.979595,1.172602,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.008729,0.967894,0.190502,0.006285,0.979586,1.172592,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006043,0.968016,0.193676,0.006294,0.979487,1.172484,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006531,0.971434,0.194775,0.006288,0.979512,1.172537,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.00409,0.979247,0.195996,0.006252,0.979569,1.172637,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006653,0.973631,0.194165,0.006246,0.97959,1.172675,0.002258,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004456,0.970457,0.190136,0.006268,0.979595,1.172647,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004212,0.969358,0.191845,0.00623,0.97955,1.172611,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.003845,0.981078,0.196484,0.006166,0.979564,1.17268,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.007264,0.974852,0.196728,0.006183,0.979584,1.172782,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.005677,0.968382,0.191113,0.006186,0.979574,1.172791,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.004212,0.97119,0.194775,0.006171,0.979617,1.172866,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.006043,0.972899,0.192089,0.006165,0.979533,1.172752,0.002747,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.00177,0.980712,0.197095,0.006097,0.979446,1.172701,0.00177,0.011292,0.962522,0.989623,0.185863,0.198926,,,,,,,,,,
0.010682,0.957517,0.188915,0.006154,0.979263,1.172454,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004578,0.974852,0.194043,0.006133,0.979274,1.17248,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004578,0.978514,0.191967,0.006109,0.97922,1.172402,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005432,0.97473,0.195019,0.006111,0.979153,1.172366,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.006775,0.971556,0.191479,0.006139,0.979218,1.172402,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.002503,0.966307,0.191723,0.006117,0.979097,1.17225,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004822,0.97119,0.1927,0.006092,0.9791,1.172268,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.006775,0.979857,0.196972,0.006132,0.979238,1.172474,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.00702,0.977416,0.195019,0.006138,0.979241,1.172476,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.009827,0.972288,0.193798,0.006163,0.979319,1.172573,0.00177,0.011292,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.011536,0.972777,0.197217,0.0062,0.979423,1.17272,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004334,0.975096,0.190014,0.006182,0.97934,1.172559,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004944,0.982055,0.192822,0.006166,0.979451,1.172708,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005555,0.961179,0.187206,0.006161,0.979247,1.17246,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.0047,0.977416,0.190258,0.006134,0.979315,1.172502,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.008606,0.968138,0.195874,0.006175,0.97929,1.172469,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.008484,0.971068,0.191723,0.006215,0.979225,1.172409,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.010193,0.976927,0.193798,0.006252,0.979385,1.172612,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.004822,0.979125,0.18916,0.006225,0.979403,1.172595,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.003113,0.975829,0.189037,0.006213,0.979426,1.172578,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.003723,0.963987,0.19038,0.006187,0.979323,1.172462,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005188,0.978514,0.191601,0.006169,0.979288,1.172424,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005432,0.973875,0.189282,0.00616,0.97932,1.172391,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.003235,0.966062,0.194897,0.006117,0.979239,1.17234,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.00238,0.973021,0.192578,0.006049,0.979182,1.172269,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.007752,0.973875,0.194409,0.006066,0.979219,1.172319,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005188,0.978392,0.189282,0.006048,0.979224,1.172259,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.007386,0.968504,0.189648,0.006088,0.979143,1.172154,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.006287,0.97534,0.187206,0.006093,0.979219,1.172185,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.008484,0.970701,0.193554,0.006104,0.979203,1.172186,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.006165,0.969236,0.191479,0.006116,0.979089,1.172033,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.007264,0.97412,0.19392,0.006156,0.979183,1.172155,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.008973,0.965818,0.191235,0.006172,0.979149,1.17208,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005432,0.971312,0.19038,0.006114,0.979059,1.171956,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.008606,0.976805,0.191601,0.006139,0.979115,1.172012,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.005432,0.97119,0.193554,0.00616,0.979051,1.17194,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.003968,0.980712,0.1927,0.006092,0.979031,1.171921,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.00702,0.964353,0.191235,0.006109,0.978942,1.171827,0.00177,0.011536,0.957517,0.989623,0.185863,0.198926,,,,,,,,,,
0.006165,0.975707,0.193554,0.006092,0.978972,1.171804,0.00177,0.011536,0.957517,0.989623,0.185863,0.198437,,,,,,,,,,
0.005677,0.978881,0.194043,0.00607,0.979021,1.17187,0.00177,0.011536,0.957517,0.989623,0.185863,0.198437,,,,,,,,,,
0.006165,0.965208,0.196362,0.00606,0.978972,1.171846,0.00177,0.011536,0.957517,0.989623,0.185863,0.198437,,,,,,,,,,
0.007142,0.971068,0.191967,0.006081,0.979011,1.171821,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.006165,0.971434,0.189404,0.006078,0.97902,1.171759,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.010193,0.967161,0.190258,0.006117,0.979014,1.171726,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.005677,0.972533,0.19685,0.006125,0.978986,1.171718,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.009461,0.967283,0.191845,0.00616,0.978962,1.171671,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.005799,0.975462,0.19392,0.006175,0.978948,1.171696,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.009827,0.964842,0.190136,0.0062,0.97895,1.171724,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.005188,0.976805,0.193798,0.006189,0.978968,1.17173,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.006775,0.967283,0.195019,0.006215,0.978925,1.171704,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.008118,0.973143,0.190624,0.006227,0.978953,1.171733,0.00177,0.011536,0.957517,0.989623,0.185863,0.197217,,,,,,,,,,
0.008118,0.971922,0.197461,0.006208,0.978877,1.171697,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.002625,0.981933,0.195385,0.006197,0.978982,1.171794,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.006897,0.977538,0.19624,0.006227,0.979028,1.171914,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.009949,0.976439,0.193432,0.006247,0.979045,1.171936,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.006653,0.973265,0.191113,0.006239,0.979022,1.171893,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.007874,0.977293,0.194165,0.006261,0.979104,1.171966,0.00177,0.011536,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.012757,0.961912,0.194775,0.006286,0.979009,1.171888,0.00177,0.012757,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.010071,0.973997,0.192211,0.006352,0.979158,1.172042,0.00177,0.012757,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.005555,0.968748,0.191479,0.006327,0.979103,1.171995,0.00177,0.012757,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.005066,0.969114,0.19331,0.006325,0.979042,1.171956,0.00177,0.012757,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.007264,0.974608,0.194165,0.006349,0.979116,1.172022,0.00177,0.012757,0.957517,0.989623,0.185863,0.197461,,,,,,,,,,
0.00824,0.97412,0.194531,0.006377,0.979194,1.172187,0.00177,0.012757,0.957517,0.989623,0.187206,0.197461,,,,,,,,,,
0.006775,0.97241,0.191357,0.006371,0.979089,1.172023,0.00177,0.012757,0.957517,0.989623,0.187206,0.197461,,,,,,,,,,
0.004944,0.968382,0.195874,0.006357,0.978862,1.171806,0.00177,0.012757,0.957517,0.982177,0.187206,0.197461,,,,,,,,,,
0.005677,0.976073,0.193554,0.006381,0.978835,1.171802,0.00177,0.012757,0.957517,0.982177,0.187206,0.197461,,,,,,,,,,
0.006409,0.984496,0.195385,0.006359,0.979033,1.172045,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.006165,0.965696,0.192944,0.006358,0.979014,1.172025,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.011048,0.97534,0.190624,0.006423,0.979089,1.172073,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.008484,0.979003,0.196362,0.006444,0.979139,1.172139,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.006043,0.974242,0.196606,0.00647,0.979166,1.172202,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.008118,0.96594,0.194531,0.006524,0.979136,1.172188,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.003235,0.969358,0.195141,0.006495,0.97905,1.172105,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.007264,0.978758,0.193676,0.006492,0.979155,1.172181,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.011292,0.975584,0.190869,0.006523,0.979244,1.172224,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.003723,0.976073,0.191723,0.006493,0.979271,1.172252,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.006531,0.977293,0.195019,0.006481,0.979343,1.17234,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.008729,0.968382,0.189892,0.006525,0.979279,1.172228,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.004456,0.974364,0.194043,0.006509,0.9792,1.172152,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.007752,0.974486,0.193798,0.006525,0.97931,1.172296,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.010071,0.976439,0.190991,0.006553,0.979281,1.172239,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.008606,0.974242,0.192211,0.006551,0.979354,1.172318,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.008606,0.979613,0.189648,0.006585,0.979429,1.172336,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.005677,0.969358,0.190747,0.006592,0.979407,1.172281,0.00177,0.012757,0.957517,0.984496,0.187206,0.197461,,,,,,,,,,
0.003968,0.986449,0.192456,0.006545,0.979485,1.172333,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.0047,0.98352,0.192944,0.006531,0.979651,1.172498,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.008973,0.974852,0.192944,0.006574,0.979742,1.172607,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.00238,0.969236,0.193432,0.00651,0.979692,1.172586,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.004212,0.967405,0.190014,0.006492,0.979668,1.172525,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.00409,0.967527,0.192822,0.006468,0.979604,1.172442,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.006531,0.973631,0.193554,0.006492,0.979573,1.172386,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.007752,0.969481,0.195752,0.006503,0.979542,1.172371,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.007752,0.969114,0.194043,0.006536,0.979562,1.17243,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.007386,0.970457,0.195263,0.006568,0.979604,1.172507,0.00177,0.012757,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.013123,0.968626,0.19685,0.006661,0.979573,1.172479,0.00177,0.013123,0.957517,0.986449,0.187206,0.197461,,,,,,,,,,
0.015809,0.979979,0.207837,0.006746,0.979709,1.172727,0.00177,0.015809,0.957517,0.986449,0.187206,0.207837,,,,,,,,,,
test,,,,,,,,,,,,,,,,,,,,,
